"","agency_cd.x","site_no.x","dateTime","Flow_Inst","Flow_Inst_cd","tz_cd.x","agency_cd.y","site_no.y","Nitrate_mgl","X_99133_Inst_cd","tz_cd.y"
"2569","USGS","02251767",2015-06-23 11:45:00,28.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2570","USGS","02251767",2015-06-23 12:00:00,28.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2571","USGS","02251767",2015-06-23 12:15:00,28.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2572","USGS","02251767",2015-06-23 12:30:00,28.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2573","USGS","02251767",2015-06-23 12:45:00,28.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2574","USGS","02251767",2015-06-23 13:00:00,28.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2575","USGS","02251767",2015-06-23 13:15:00,28.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2576","USGS","02251767",2015-06-23 13:30:00,26.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2577","USGS","02251767",2015-06-23 13:45:00,26.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2578","USGS","02251767",2015-06-23 14:00:00,26.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2579","USGS","02251767",2015-06-23 14:15:00,26.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2580","USGS","02251767",2015-06-23 14:30:00,26.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2581","USGS","02251767",2015-06-23 14:45:00,26.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2582","USGS","02251767",2015-06-23 15:00:00,26.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2583","USGS","02251767",2015-06-23 15:15:00,26.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2584","USGS","02251767",2015-06-23 15:30:00,26.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2585","USGS","02251767",2015-06-23 15:45:00,26.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2586","USGS","02251767",2015-06-23 16:00:00,26.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2587","USGS","02251767",2015-06-23 16:15:00,26.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2588","USGS","02251767",2015-06-23 16:30:00,26.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2589","USGS","02251767",2015-06-23 16:45:00,26.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2590","USGS","02251767",2015-06-23 17:00:00,26.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2591","USGS","02251767",2015-06-23 17:15:00,28.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2592","USGS","02251767",2015-06-23 17:30:00,30.2,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2593","USGS","02251767",2015-06-23 17:45:00,30.2,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2594","USGS","02251767",2015-06-23 18:00:00,30.2,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2595","USGS","02251767",2015-06-23 18:15:00,28.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2596","USGS","02251767",2015-06-23 18:30:00,28.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2597","USGS","02251767",2015-06-23 18:45:00,28.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2598","USGS","02251767",2015-06-23 19:00:00,28.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2599","USGS","02251767",2015-06-23 19:15:00,28.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2600","USGS","02251767",2015-06-23 19:30:00,28.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2601","USGS","02251767",2015-06-23 19:45:00,28.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2602","USGS","02251767",2015-06-23 20:00:00,28.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2603","USGS","02251767",2015-06-23 20:15:00,28.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2604","USGS","02251767",2015-06-23 20:30:00,28.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2605","USGS","02251767",2015-06-23 20:45:00,28.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2606","USGS","02251767",2015-06-23 21:00:00,28.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2607","USGS","02251767",2015-06-23 21:15:00,28.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2608","USGS","02251767",2015-06-23 21:30:00,28.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2609","USGS","02251767",2015-06-23 21:45:00,28.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2610","USGS","02251767",2015-06-23 22:00:00,26.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2611","USGS","02251767",2015-06-23 22:15:00,26.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2612","USGS","02251767",2015-06-23 22:30:00,26.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2613","USGS","02251767",2015-06-23 22:45:00,26.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2614","USGS","02251767",2015-06-23 23:00:00,26.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2615","USGS","02251767",2015-06-23 23:15:00,26.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2616","USGS","02251767",2015-06-23 23:30:00,26.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2617","USGS","02251767",2015-06-23 23:45:00,26.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2618","USGS","02251767",2015-06-24 00:00:00,26.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2619","USGS","02251767",2015-06-24 00:15:00,26.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2620","USGS","02251767",2015-06-24 00:30:00,26.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2621","USGS","02251767",2015-06-24 00:45:00,26.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2622","USGS","02251767",2015-06-24 01:00:00,26.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2623","USGS","02251767",2015-06-24 01:15:00,26.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2624","USGS","02251767",2015-06-24 01:30:00,26.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2625","USGS","02251767",2015-06-24 01:45:00,26.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2626","USGS","02251767",2015-06-24 02:00:00,26.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2627","USGS","02251767",2015-06-24 02:15:00,26.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2628","USGS","02251767",2015-06-24 02:30:00,26.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2629","USGS","02251767",2015-06-24 02:45:00,26.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2630","USGS","02251767",2015-06-24 03:00:00,26.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2631","USGS","02251767",2015-06-24 03:15:00,26.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2632","USGS","02251767",2015-06-24 03:30:00,26.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2633","USGS","02251767",2015-06-24 03:45:00,26.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2634","USGS","02251767",2015-06-24 04:00:00,26.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2635","USGS","02251767",2015-06-24 04:15:00,26.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2636","USGS","02251767",2015-06-24 04:30:00,26.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2637","USGS","02251767",2015-06-24 04:45:00,26.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2638","USGS","02251767",2015-06-24 05:00:00,26.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2639","USGS","02251767",2015-06-24 05:15:00,26.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2640","USGS","02251767",2015-06-24 05:30:00,26.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2641","USGS","02251767",2015-06-24 05:45:00,26.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2642","USGS","02251767",2015-06-24 06:00:00,26.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2643","USGS","02251767",2015-06-24 06:15:00,26.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2644","USGS","02251767",2015-06-24 06:30:00,26.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2645","USGS","02251767",2015-06-24 06:45:00,26.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2646","USGS","02251767",2015-06-24 07:00:00,26.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2647","USGS","02251767",2015-06-24 07:15:00,26.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2648","USGS","02251767",2015-06-24 07:30:00,26.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2649","USGS","02251767",2015-06-24 07:45:00,26.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2650","USGS","02251767",2015-06-24 08:00:00,26.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2651","USGS","02251767",2015-06-24 08:15:00,26.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2652","USGS","02251767",2015-06-24 08:30:00,26.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2653","USGS","02251767",2015-06-24 08:45:00,26.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2654","USGS","02251767",2015-06-24 09:00:00,26.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2655","USGS","02251767",2015-06-24 09:15:00,26.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2656","USGS","02251767",2015-06-24 09:30:00,26.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2657","USGS","02251767",2015-06-24 09:45:00,26.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2658","USGS","02251767",2015-06-24 10:00:00,26.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2659","USGS","02251767",2015-06-24 10:15:00,26.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2660","USGS","02251767",2015-06-24 10:30:00,26.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2661","USGS","02251767",2015-06-24 10:45:00,26.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2662","USGS","02251767",2015-06-24 11:00:00,26.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2663","USGS","02251767",2015-06-24 11:15:00,28.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2664","USGS","02251767",2015-06-24 11:30:00,28.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2665","USGS","02251767",2015-06-24 11:45:00,28.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2666","USGS","02251767",2015-06-24 12:00:00,28.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2667","USGS","02251767",2015-06-24 12:15:00,28.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2668","USGS","02251767",2015-06-24 12:30:00,28.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2669","USGS","02251767",2015-06-24 12:45:00,28.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2670","USGS","02251767",2015-06-24 13:00:00,28.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2671","USGS","02251767",2015-06-24 13:15:00,28.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2672","USGS","02251767",2015-06-24 13:30:00,28.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2673","USGS","02251767",2015-06-24 13:45:00,28.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2674","USGS","02251767",2015-06-24 14:00:00,28.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2675","USGS","02251767",2015-06-24 14:15:00,28.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2676","USGS","02251767",2015-06-24 14:30:00,28.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2677","USGS","02251767",2015-06-24 14:45:00,28.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2678","USGS","02251767",2015-06-24 15:00:00,28.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2679","USGS","02251767",2015-06-24 15:15:00,28.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2680","USGS","02251767",2015-06-24 15:30:00,28.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2681","USGS","02251767",2015-06-24 15:45:00,28.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2682","USGS","02251767",2015-06-24 16:00:00,28.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2683","USGS","02251767",2015-06-24 16:15:00,28.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2684","USGS","02251767",2015-06-24 16:30:00,28.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2685","USGS","02251767",2015-06-24 16:45:00,28.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2686","USGS","02251767",2015-06-24 17:00:00,28.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2687","USGS","02251767",2015-06-24 17:15:00,28.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2688","USGS","02251767",2015-06-24 17:30:00,28.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2689","USGS","02251767",2015-06-24 17:45:00,28.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2690","USGS","02251767",2015-06-24 18:00:00,28.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2691","USGS","02251767",2015-06-24 18:15:00,28.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2692","USGS","02251767",2015-06-24 18:30:00,28.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2693","USGS","02251767",2015-06-24 18:45:00,28.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2694","USGS","02251767",2015-06-24 19:00:00,28.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2695","USGS","02251767",2015-06-24 19:15:00,28.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2696","USGS","02251767",2015-06-24 19:30:00,28.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2697","USGS","02251767",2015-06-24 19:45:00,28.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2698","USGS","02251767",2015-06-24 20:00:00,28.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2699","USGS","02251767",2015-06-24 20:15:00,28.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2700","USGS","02251767",2015-06-24 20:30:00,28.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2701","USGS","02251767",2015-06-24 20:45:00,28.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2702","USGS","02251767",2015-06-24 21:00:00,30.2,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2703","USGS","02251767",2015-06-24 21:15:00,30.2,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2704","USGS","02251767",2015-06-24 21:30:00,30.2,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2705","USGS","02251767",2015-06-24 21:45:00,30.2,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2706","USGS","02251767",2015-06-24 22:00:00,30.2,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2707","USGS","02251767",2015-06-24 22:15:00,30.2,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2708","USGS","02251767",2015-06-24 22:30:00,30.2,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2709","USGS","02251767",2015-06-24 22:45:00,30.2,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2710","USGS","02251767",2015-06-24 23:00:00,30.2,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2711","USGS","02251767",2015-06-24 23:15:00,30.2,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2712","USGS","02251767",2015-06-24 23:30:00,30.2,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2713","USGS","02251767",2015-06-24 23:45:00,32.4,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2714","USGS","02251767",2015-06-25 00:00:00,32.4,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2715","USGS","02251767",2015-06-25 00:15:00,32.4,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2716","USGS","02251767",2015-06-25 00:30:00,32.4,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2717","USGS","02251767",2015-06-25 00:45:00,32.4,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2718","USGS","02251767",2015-06-25 01:00:00,32.4,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2719","USGS","02251767",2015-06-25 01:15:00,32.4,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2720","USGS","02251767",2015-06-25 01:30:00,32.4,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2721","USGS","02251767",2015-06-25 01:45:00,32.4,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2722","USGS","02251767",2015-06-25 02:00:00,32.4,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2723","USGS","02251767",2015-06-25 02:15:00,32.4,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2724","USGS","02251767",2015-06-25 02:30:00,32.4,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2725","USGS","02251767",2015-06-25 02:45:00,32.4,"A","UTC","USGS","02251767",0.1,"A","UTC"
"2726","USGS","02251767",2015-06-25 03:00:00,32.4,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2727","USGS","02251767",2015-06-25 03:15:00,32.4,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2728","USGS","02251767",2015-06-25 03:30:00,32.4,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2729","USGS","02251767",2015-06-25 03:45:00,32.4,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2730","USGS","02251767",2015-06-25 04:00:00,32.4,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2731","USGS","02251767",2015-06-25 04:15:00,32.4,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2732","USGS","02251767",2015-06-25 04:30:00,32.4,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2733","USGS","02251767",2015-06-25 04:45:00,32.4,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2734","USGS","02251767",2015-06-25 05:00:00,32.4,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2735","USGS","02251767",2015-06-25 05:15:00,32.4,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2736","USGS","02251767",2015-06-25 05:30:00,30.2,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2737","USGS","02251767",2015-06-25 05:45:00,30.2,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2738","USGS","02251767",2015-06-25 06:00:00,30.2,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2739","USGS","02251767",2015-06-25 06:15:00,30.2,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2740","USGS","02251767",2015-06-25 06:30:00,30.2,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2741","USGS","02251767",2015-06-25 06:45:00,30.2,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2742","USGS","02251767",2015-06-25 07:00:00,30.2,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2743","USGS","02251767",2015-06-25 07:15:00,30.2,"A","UTC","USGS","02251767",0.1,"A","UTC"
"2744","USGS","02251767",2015-06-25 07:30:00,30.2,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2745","USGS","02251767",2015-06-25 07:45:00,30.2,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2746","USGS","02251767",2015-06-25 08:00:00,30.2,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2747","USGS","02251767",2015-06-25 08:15:00,30.2,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2748","USGS","02251767",2015-06-25 08:30:00,30.2,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2749","USGS","02251767",2015-06-25 08:45:00,30.2,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2750","USGS","02251767",2015-06-25 09:00:00,30.2,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2751","USGS","02251767",2015-06-25 09:15:00,30.2,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2752","USGS","02251767",2015-06-25 09:30:00,30.2,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2753","USGS","02251767",2015-06-25 09:45:00,28.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2754","USGS","02251767",2015-06-25 10:00:00,30.2,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2755","USGS","02251767",2015-06-25 10:15:00,28.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2756","USGS","02251767",2015-06-25 10:30:00,28.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2757","USGS","02251767",2015-06-25 10:45:00,28.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2758","USGS","02251767",2015-06-25 11:00:00,28.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2759","USGS","02251767",2015-06-25 11:15:00,28.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2760","USGS","02251767",2015-06-25 11:30:00,28.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2761","USGS","02251767",2015-06-25 11:45:00,28.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2762","USGS","02251767",2015-06-25 12:00:00,28.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2763","USGS","02251767",2015-06-25 12:15:00,28.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2764","USGS","02251767",2015-06-25 12:30:00,28.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2765","USGS","02251767",2015-06-25 12:45:00,28.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2766","USGS","02251767",2015-06-25 13:00:00,28.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2767","USGS","02251767",2015-06-25 13:15:00,28.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2768","USGS","02251767",2015-06-25 13:30:00,28.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2769","USGS","02251767",2015-06-25 13:45:00,28.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2770","USGS","02251767",2015-06-25 14:00:00,28.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2771","USGS","02251767",2015-06-25 14:15:00,28.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2772","USGS","02251767",2015-06-25 14:30:00,28.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2773","USGS","02251767",2015-06-25 14:45:00,28.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2774","USGS","02251767",2015-06-25 15:00:00,28.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2775","USGS","02251767",2015-06-25 15:15:00,28.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2776","USGS","02251767",2015-06-25 15:30:00,28.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2777","USGS","02251767",2015-06-25 15:45:00,26.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2778","USGS","02251767",2015-06-25 16:00:00,26.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2779","USGS","02251767",2015-06-25 16:15:00,26.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2780","USGS","02251767",2015-06-25 16:30:00,26.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2781","USGS","02251767",2015-06-25 16:45:00,26.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2782","USGS","02251767",2015-06-25 17:00:00,26.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2783","USGS","02251767",2015-06-25 17:15:00,26.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2784","USGS","02251767",2015-06-25 17:30:00,26.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2785","USGS","02251767",2015-06-25 17:45:00,26.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2786","USGS","02251767",2015-06-25 18:00:00,26.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2787","USGS","02251767",2015-06-25 18:15:00,26.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2788","USGS","02251767",2015-06-25 18:30:00,26.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2789","USGS","02251767",2015-06-25 18:45:00,26.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2790","USGS","02251767",2015-06-25 19:00:00,26.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2791","USGS","02251767",2015-06-25 19:15:00,26.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2792","USGS","02251767",2015-06-25 19:30:00,26.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2793","USGS","02251767",2015-06-25 19:45:00,26.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2794","USGS","02251767",2015-06-25 20:00:00,26.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2795","USGS","02251767",2015-06-25 20:15:00,26.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2796","USGS","02251767",2015-06-25 20:30:00,26.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2797","USGS","02251767",2015-06-25 20:45:00,26.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2798","USGS","02251767",2015-06-25 21:00:00,26.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2799","USGS","02251767",2015-06-25 21:15:00,26.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2800","USGS","02251767",2015-06-25 21:30:00,26.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2801","USGS","02251767",2015-06-25 21:45:00,28.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2802","USGS","02251767",2015-06-25 22:00:00,28.1,"A","UTC","USGS","02251767",0.1,"A","UTC"
"2803","USGS","02251767",2015-06-25 22:15:00,28.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2804","USGS","02251767",2015-06-25 22:30:00,28.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
"2805","USGS","02251767",2015-06-25 22:45:00,28.1,"A","UTC","USGS","02251767",0.09,"A","UTC"
