"","X","agency_cd.x","site_no.x","dateTime","Flow_Inst","Flow_Inst_cd","tz_cd.x","agency_cd.y","site_no.y","Nitrate_mgl","X_99133_Inst_cd","tz_cd.y"
"1795",1795,"USGS",2250030,"2014-12-23 10:15:00",51.1,"A","UTC","USGS",2250030,0.25,"A","UTC"
"1796",1796,"USGS",2250030,"2014-12-23 10:30:00",64.8,"A","UTC","USGS",2250030,0.22,"A","UTC"
"1797",1797,"USGS",2250030,"2014-12-23 10:45:00",36.8,"A","UTC","USGS",2250030,0.24,"A","UTC"
"1798",1798,"USGS",2250030,"2014-12-23 11:00:00",47.2,"A","UTC","USGS",2250030,0.24,"A","UTC"
"1799",1799,"USGS",2250030,"2014-12-23 11:15:00",29.8,"A","UTC","USGS",2250030,0.23,"A","UTC"
"1800",1800,"USGS",2250030,"2014-12-23 11:30:00",36.9,"A","UTC","USGS",2250030,0.23,"A","UTC"
"1801",1801,"USGS",2250030,"2014-12-23 11:45:00",54.2,"A","UTC","USGS",2250030,0.24,"A","UTC"
"1802",1802,"USGS",2250030,"2014-12-23 12:00:00",43.8,"A","UTC","USGS",2250030,0.26,"A","UTC"
"1803",1803,"USGS",2250030,"2014-12-23 12:15:00",29.9,"A","UTC","USGS",2250030,0.29,"A","UTC"
"1804",1804,"USGS",2250030,"2014-12-23 12:30:00",19.5,"A","UTC","USGS",2250030,0.28,"A","UTC"
"1805",1805,"USGS",2250030,"2014-12-23 12:45:00",19.6,"A","UTC","USGS",2250030,0.29,"A","UTC"
"1806",1806,"USGS",2250030,"2014-12-23 13:00:00",37.5,"A","UTC","USGS",2250030,0.27,"A","UTC"
"1807",1807,"USGS",2250030,"2014-12-23 13:15:00",41.1,"A","UTC","USGS",2250030,0.31,"A","UTC"
"1808",1808,"USGS",2250030,"2014-12-23 13:30:00",37.6,"A","UTC","USGS",2250030,0.31,"A","UTC"
"1809",1809,"USGS",2250030,"2014-12-23 13:45:00",34.1,"A","UTC","USGS",2250030,0.32,"A","UTC"
"1810",1810,"USGS",2250030,"2014-12-23 14:00:00",30.6,"A","UTC","USGS",2250030,0.29,"A","UTC"
"1811",1811,"USGS",2250030,"2014-12-23 14:15:00",30.7,"A","UTC","USGS",2250030,0.29,"A","UTC"
"1812",1812,"USGS",2250030,"2014-12-23 14:30:00",45,"A","UTC","USGS",2250030,0.3,"A","UTC"
"1813",1813,"USGS",2250030,"2014-12-23 14:45:00",37.9,"A","UTC","USGS",2250030,0.34,"A","UTC"
"1814",1814,"USGS",2250030,"2014-12-23 15:00:00",38,"A","UTC","USGS",2250030,0.28,"A","UTC"
"1815",1815,"USGS",2250030,"2014-12-23 15:15:00",37.9,"A","UTC","USGS",2250030,0.33,"A","UTC"
"1816",1816,"USGS",2250030,"2014-12-23 15:30:00",34.4,"A","UTC","USGS",2250030,0.34,"A","UTC"
"1817",1817,"USGS",2250030,"2014-12-23 15:45:00",16.5,"A","UTC","USGS",2250030,0.3,"A","UTC"
"1818",1818,"USGS",2250030,"2014-12-23 16:00:00",41.8,"A","UTC","USGS",2250030,0.31,"A","UTC"
"1819",1819,"USGS",2250030,"2014-12-23 16:15:00",45.3,"A","UTC","USGS",2250030,0.31,"A","UTC"
"1820",1820,"USGS",2250030,"2014-12-23 16:30:00",30.9,"A","UTC","USGS",2250030,0.34,"A","UTC"
"1821",1821,"USGS",2250030,"2014-12-23 16:45:00",31,"A","UTC","USGS",2250030,0.33,"A","UTC"
"1822",1822,"USGS",2250030,"2014-12-23 17:00:00",34.7,"A","UTC","USGS",2250030,0.33,"A","UTC"
"1823",1823,"USGS",2250030,"2014-12-23 17:15:00",31.1,"A","UTC","USGS",2250030,0.31,"A","UTC"
"1824",1824,"USGS",2250030,"2014-12-23 17:30:00",31.1,"A","UTC","USGS",2250030,0.33,"A","UTC"
"1825",1825,"USGS",2250030,"2014-12-23 17:45:00",34.7,"A","UTC","USGS",2250030,0.3,"A","UTC"
"1826",1826,"USGS",2250030,"2014-12-23 18:00:00",42.1,"A","UTC","USGS",2250030,0.35,"A","UTC"
"1827",1827,"USGS",2250030,"2014-12-23 18:15:00",49.2,"A","UTC","USGS",2250030,0.34,"A","UTC"
"1828",1828,"USGS",2250030,"2014-12-23 18:30:00",41.9,"A","UTC","USGS",2250030,0.35,"A","UTC"
"1829",1829,"USGS",2250030,"2014-12-23 18:45:00",38.1,"A","UTC","USGS",2250030,0.32,"A","UTC"
"1830",1830,"USGS",2250030,"2014-12-23 19:00:00",41.7,"A","UTC","USGS",2250030,0.33,"A","UTC"
"1831",1831,"USGS",2250030,"2014-12-23 19:15:00",41.5,"A","UTC","USGS",2250030,0.31,"A","UTC"
"1832",1832,"USGS",2250030,"2014-12-23 19:30:00",41.5,"A","UTC","USGS",2250030,0.3,"A","UTC"
"1833",1833,"USGS",2250030,"2014-12-23 19:45:00",37.8,"A","UTC","USGS",2250030,0.35,"A","UTC"
"1834",1834,"USGS",2250030,"2014-12-23 20:00:00",41.3,"A","UTC","USGS",2250030,0.29,"A","UTC"
"1835",1835,"USGS",2250030,"2014-12-23 20:15:00",51.8,"A","UTC","USGS",2250030,0.33,"A","UTC"
"1836",1836,"USGS",2250030,"2014-12-23 20:30:00",51.6,"A","UTC","USGS",2250030,0.29,"A","UTC"
"1837",1837,"USGS",2250030,"2014-12-23 20:45:00",44.4,"A","UTC","USGS",2250030,0.29,"A","UTC"
"1838",1838,"USGS",2250030,"2014-12-23 21:00:00",40.8,"A","UTC","USGS",2250030,0.31,"A","UTC"
"1839",1839,"USGS",2250030,"2014-12-23 21:15:00",44.2,"A","UTC","USGS",2250030,0.28,"A","UTC"
"1840",1840,"USGS",2250030,"2014-12-23 21:30:00",40.5,"A","UTC","USGS",2250030,0.31,"A","UTC"
"1841",1841,"USGS",2250030,"2014-12-23 21:45:00",40.4,"A","UTC","USGS",2250030,0.31,"A","UTC"
"1842",1842,"USGS",2250030,"2014-12-23 22:00:00",40.4,"A","UTC","USGS",2250030,0.32,"A","UTC"
"1843",1843,"USGS",2250030,"2014-12-23 22:15:00",43.8,"A","UTC","USGS",2250030,0.33,"A","UTC"
"1844",1844,"USGS",2250030,"2014-12-23 22:30:00",50.6,"A","UTC","USGS",2250030,0.32,"A","UTC"
"1845",1845,"USGS",2250030,"2014-12-23 22:45:00",50.5,"A","UTC","USGS",2250030,0.31,"A","UTC"
"1846",1846,"USGS",2250030,"2014-12-23 23:00:00",40,"A","UTC","USGS",2250030,0.27,"A","UTC"
"1847",1847,"USGS",2250030,"2014-12-23 23:15:00",33.1,"A","UTC","USGS",2250030,0.27,"A","UTC"
"1848",1848,"USGS",2250030,"2014-12-23 23:30:00",36.6,"A","UTC","USGS",2250030,0.25,"A","UTC"
"1849",1849,"USGS",2250030,"2014-12-23 23:45:00",39.9,"A","UTC","USGS",2250030,0.25,"A","UTC"
"1850",1850,"USGS",2250030,"2014-12-24 00:00:00",36.5,"A","UTC","USGS",2250030,0.25,"A","UTC"
"1851",1851,"USGS",2250030,"2014-12-24 00:15:00",57.1,"A","UTC","USGS",2250030,0.26,"A","UTC"
"1852",1852,"USGS",2250030,"2014-12-24 00:30:00",50.2,"A","UTC","USGS",2250030,0.25,"A","UTC"
"1853",1853,"USGS",2250030,"2014-12-24 00:45:00",36.4,"A","UTC","USGS",2250030,0.25,"A","UTC"
"1854",1854,"USGS",2250030,"2014-12-24 01:00:00",36.4,"A","UTC","USGS",2250030,0.23,"A","UTC"
"1855",1855,"USGS",2250030,"2014-12-24 01:15:00",46.8,"A","UTC","USGS",2250030,0.25,"A","UTC"
"1856",1856,"USGS",2250030,"2014-12-24 01:30:00",33,"A","UTC","USGS",2250030,0.25,"A","UTC"
"1857",1857,"USGS",2250030,"2014-12-24 01:45:00",29.6,"A","UTC","USGS",2250030,0.24,"A","UTC"
"1858",1858,"USGS",2250030,"2014-12-24 02:00:00",36.6,"A","UTC","USGS",2250030,0.24,"A","UTC"
"1859",1859,"USGS",2250030,"2014-12-24 02:15:00",36.7,"A","UTC","USGS",2250030,0.26,"A","UTC"
"1860",1860,"USGS",2250030,"2014-12-24 02:30:00",40.2,"A","UTC","USGS",2250030,0.26,"A","UTC"
"1861",1861,"USGS",2250030,"2014-12-24 02:45:00",36.8,"A","UTC","USGS",2250030,0.25,"A","UTC"
"1862",1862,"USGS",2250030,"2014-12-24 03:15:00",22.9,"A","UTC","USGS",2250030,0.24,"A","UTC"
"1863",1863,"USGS",2250030,"2014-12-24 03:30:00",30,"A","UTC","USGS",2250030,0.25,"A","UTC"
"1864",1864,"USGS",2250030,"2014-12-24 03:45:00",30.1,"A","UTC","USGS",2250030,0.25,"A","UTC"
"1865",1865,"USGS",2250030,"2014-12-24 04:00:00",23.1,"A","UTC","USGS",2250030,0.25,"A","UTC"
"1866",1866,"USGS",2250030,"2014-12-24 04:15:00",40.8,"A","UTC","USGS",2250030,0.25,"A","UTC"
"1867",1867,"USGS",2250030,"2014-12-24 04:30:00",19.7,"A","UTC","USGS",2250030,0.25,"A","UTC"
"1868",1868,"USGS",2250030,"2014-12-24 04:45:00",16.2,"A","UTC","USGS",2250030,0.28,"A","UTC"
"1869",1869,"USGS",2250030,"2014-12-24 05:00:00",26.9,"A","UTC","USGS",2250030,0.26,"A","UTC"
"1870",1870,"USGS",2250030,"2014-12-24 05:15:00",30.6,"A","UTC","USGS",2250030,0.26,"A","UTC"
"1871",1871,"USGS",2250030,"2014-12-24 05:30:00",37.8,"A","UTC","USGS",2250030,0.29,"A","UTC"
"1872",1872,"USGS",2250030,"2014-12-24 05:45:00",41.3,"A","UTC","USGS",2250030,0.24,"A","UTC"
"1873",1873,"USGS",2250030,"2014-12-24 06:00:00",37.8,"A","UTC","USGS",2250030,0.26,"A","UTC"
"1874",1874,"USGS",2250030,"2014-12-24 06:15:00",34.2,"A","UTC","USGS",2250030,0.25,"A","UTC"
"1875",1875,"USGS",2250030,"2014-12-24 06:30:00",30.6,"A","UTC","USGS",2250030,0.24,"A","UTC"
"1876",1876,"USGS",2250030,"2014-12-24 06:45:00",41.3,"A","UTC","USGS",2250030,0.25,"A","UTC"
"1877",1877,"USGS",2250030,"2014-12-24 07:00:00",41.2,"A","UTC","USGS",2250030,0.25,"A","UTC"
"1878",1878,"USGS",2250030,"2014-12-24 07:15:00",51.7,"A","UTC","USGS",2250030,0.26,"A","UTC"
"1879",1879,"USGS",2250030,"2014-12-24 07:30:00",44.5,"A","UTC","USGS",2250030,0.25,"A","UTC"
"1880",1880,"USGS",2250030,"2014-12-24 07:45:00",37.4,"A","UTC","USGS",2250030,0.25,"A","UTC"
"1881",1881,"USGS",2250030,"2014-12-24 08:00:00",23.2,"A","UTC","USGS",2250030,0.25,"A","UTC"
"1882",1882,"USGS",2250030,"2014-12-24 08:15:00",23.3,"A","UTC","USGS",2250030,0.25,"A","UTC"
"1883",1883,"USGS",2250030,"2014-12-24 08:30:00",37.5,"A","UTC","USGS",2250030,0.26,"A","UTC"
"1884",1884,"USGS",2250030,"2014-12-24 08:45:00",51.6,"A","UTC","USGS",2250030,0.27,"A","UTC"
"1885",1885,"USGS",2250030,"2014-12-24 09:00:00",40.9,"A","UTC","USGS",2250030,0.25,"A","UTC"
"1886",1886,"USGS",2250030,"2014-12-24 09:15:00",51.4,"A","UTC","USGS",2250030,0.25,"A","UTC"
"1887",1887,"USGS",2250030,"2014-12-24 09:30:00",37.2,"A","UTC","USGS",2250030,0.24,"A","UTC"
"1888",1888,"USGS",2250030,"2014-12-24 09:45:00",44.2,"A","UTC","USGS",2250030,0.25,"A","UTC"
"1889",1889,"USGS",2250030,"2014-12-24 10:00:00",44.1,"A","UTC","USGS",2250030,0.24,"A","UTC"
"1890",1890,"USGS",2250030,"2014-12-24 10:15:00",61.4,"A","UTC","USGS",2250030,0.25,"A","UTC"
"1891",1891,"USGS",2250030,"2014-12-24 10:30:00",43.7,"A","UTC","USGS",2250030,0.25,"A","UTC"
"1892",1892,"USGS",2250030,"2014-12-24 10:45:00",40.2,"A","UTC","USGS",2250030,0.24,"A","UTC"
"1893",1893,"USGS",2250030,"2014-12-24 11:00:00",47,"A","UTC","USGS",2250030,0.26,"A","UTC"
"1894",1894,"USGS",2250030,"2014-12-24 11:15:00",40,"A","UTC","USGS",2250030,0.26,"A","UTC"
"1895",1895,"USGS",2250030,"2014-12-24 11:30:00",60.6,"A","UTC","USGS",2250030,0.25,"A","UTC"
"1896",1896,"USGS",2250030,"2014-12-24 11:45:00",56.9,"A","UTC","USGS",2250030,0.28,"A","UTC"
"1897",1897,"USGS",2250030,"2014-12-24 12:00:00",50,"A","UTC","USGS",2250030,0.28,"A","UTC"
"1898",1898,"USGS",2250030,"2014-12-24 12:15:00",29.3,"A","UTC","USGS",2250030,0.27,"A","UTC"
"1899",1899,"USGS",2250030,"2014-12-24 12:30:00",39.6,"A","UTC","USGS",2250030,0.28,"A","UTC"
"1900",1900,"USGS",2250030,"2014-12-24 12:45:00",43.1,"A","UTC","USGS",2250030,0.28,"A","UTC"
"1901",1901,"USGS",2250030,"2014-12-24 13:00:00",49.9,"A","UTC","USGS",2250030,0.28,"A","UTC"
"1902",1902,"USGS",2250030,"2014-12-24 13:15:00",36.2,"A","UTC","USGS",2250030,0.29,"A","UTC"
"1903",1903,"USGS",2250030,"2014-12-24 13:30:00",36.2,"A","UTC","USGS",2250030,0.3,"A","UTC"
"1904",1904,"USGS",2250030,"2014-12-24 13:45:00",36.3,"A","UTC","USGS",2250030,0.29,"A","UTC"
"1905",1905,"USGS",2250030,"2014-12-24 14:00:00",39.9,"A","UTC","USGS",2250030,0.29,"A","UTC"
"1906",1906,"USGS",2250030,"2014-12-24 14:15:00",53.5,"A","UTC","USGS",2250030,0.29,"A","UTC"
"1907",1907,"USGS",2250030,"2014-12-24 14:30:00",36.2,"A","UTC","USGS",2250030,0.29,"A","UTC"
"1908",1908,"USGS",2250030,"2014-12-24 14:45:00",46.5,"A","UTC","USGS",2250030,0.31,"A","UTC"
"1909",1909,"USGS",2250030,"2014-12-24 15:00:00",39.5,"A","UTC","USGS",2250030,0.29,"A","UTC"
"1910",1910,"USGS",2250030,"2014-12-24 15:15:00",25.9,"A","UTC","USGS",2250030,0.3,"A","UTC"
"1911",1911,"USGS",2250030,"2014-12-24 15:30:00",29.3,"A","UTC","USGS",2250030,0.33,"A","UTC"
"1912",1912,"USGS",2250030,"2014-12-24 15:45:00",29.2,"A","UTC","USGS",2250030,0.28,"A","UTC"
"1913",1913,"USGS",2250030,"2014-12-24 16:00:00",39.7,"A","UTC","USGS",2250030,0.32,"A","UTC"
"1914",1914,"USGS",2250030,"2014-12-24 16:15:00",39.6,"A","UTC","USGS",2250030,0.31,"A","UTC"
"1915",1915,"USGS",2250030,"2014-12-24 16:30:00",29.3,"A","UTC","USGS",2250030,0.32,"A","UTC"
"1916",1916,"USGS",2250030,"2014-12-24 16:45:00",26,"A","UTC","USGS",2250030,0.33,"A","UTC"
"1917",1917,"USGS",2250030,"2014-12-24 17:00:00",39.5,"A","UTC","USGS",2250030,0.35,"A","UTC"
"1918",1918,"USGS",2250030,"2014-12-24 17:15:00",39.7,"A","UTC","USGS",2250030,0.32,"A","UTC"
"1919",1919,"USGS",2250030,"2014-12-24 17:30:00",29.4,"A","UTC","USGS",2250030,0.35,"A","UTC"
"1920",1920,"USGS",2250030,"2014-12-24 17:45:00",29.4,"A","UTC","USGS",2250030,0.34,"A","UTC"
"1921",1921,"USGS",2250030,"2014-12-24 18:00:00",36.4,"A","UTC","USGS",2250030,0.35,"A","UTC"
"1922",1922,"USGS",2250030,"2014-12-24 18:15:00",50,"A","UTC","USGS",2250030,0.3,"A","UTC"
"1923",1923,"USGS",2250030,"2014-12-24 18:30:00",36.5,"A","UTC","USGS",2250030,0.34,"A","UTC"
"1924",1924,"USGS",2250030,"2014-12-24 18:45:00",33.2,"A","UTC","USGS",2250030,0.35,"A","UTC"
"1925",1925,"USGS",2250030,"2014-12-24 19:00:00",29.7,"A","UTC","USGS",2250030,0.36,"A","UTC"
"1926",1926,"USGS",2250030,"2014-12-24 19:15:00",40.3,"A","UTC","USGS",2250030,0.36,"A","UTC"
"1927",1927,"USGS",2250030,"2014-12-24 19:30:00",43.8,"A","UTC","USGS",2250030,0.35,"A","UTC"
"1928",1928,"USGS",2250030,"2014-12-24 19:45:00",22.9,"A","UTC","USGS",2250030,0.38,"A","UTC"
"1929",1929,"USGS",2250030,"2014-12-24 20:00:00",37,"A","UTC","USGS",2250030,0.36,"A","UTC"
"1930",1930,"USGS",2250030,"2014-12-24 20:15:00",54.4,"A","UTC","USGS",2250030,0.34,"A","UTC"
"1931",1931,"USGS",2250030,"2014-12-24 20:30:00",40.4,"A","UTC","USGS",2250030,0.35,"A","UTC"
"1932",1932,"USGS",2250030,"2014-12-24 20:45:00",43.9,"A","UTC","USGS",2250030,0.35,"A","UTC"
"1933",1933,"USGS",2250030,"2014-12-24 21:00:00",47.5,"A","UTC","USGS",2250030,0.35,"A","UTC"
"1934",1934,"USGS",2250030,"2014-12-24 21:15:00",57.7,"A","UTC","USGS",2250030,0.26,"A","UTC"
"1935",1935,"USGS",2250030,"2014-12-24 21:30:00",29.9,"A","UTC","USGS",2250030,0.28,"A","UTC"
"1936",1936,"USGS",2250030,"2014-12-24 21:45:00",57.9,"A","UTC","USGS",2250030,0.34,"A","UTC"
"1937",1937,"USGS",2250030,"2014-12-24 22:00:00",19.5,"A","UTC","USGS",2250030,0.31,"A","UTC"
"1938",1938,"USGS",2250030,"2014-12-24 22:15:00",40.7,"A","UTC","USGS",2250030,0.31,"A","UTC"
"1939",1939,"USGS",2250030,"2014-12-24 22:30:00",64.8,"A","UTC","USGS",2250030,0.27,"A","UTC"
"1940",1940,"USGS",2250030,"2014-12-24 22:45:00",50.7,"A","UTC","USGS",2250030,0.26,"A","UTC"
"1941",1941,"USGS",2250030,"2014-12-24 23:00:00",22.9,"A","UTC","USGS",2250030,0.26,"A","UTC"
"1942",1942,"USGS",2250030,"2014-12-24 23:15:00",30,"A","UTC","USGS",2250030,0.28,"A","UTC"
"1943",1943,"USGS",2250030,"2014-12-24 23:30:00",51,"A","UTC","USGS",2250030,0.25,"A","UTC"
"1944",1944,"USGS",2250030,"2014-12-24 23:45:00",47.4,"A","UTC","USGS",2250030,0.24,"A","UTC"
"1945",1945,"USGS",2250030,"2014-12-25 00:00:00",54.1,"A","UTC","USGS",2250030,0.23,"A","UTC"
"1946",1946,"USGS",2250030,"2014-12-25 00:15:00",36.7,"A","UTC","USGS",2250030,0.2,"A","UTC"
"1947",1947,"USGS",2250030,"2014-12-25 00:30:00",22.8,"A","UTC","USGS",2250030,0.21,"A","UTC"
"1948",1948,"USGS",2250030,"2014-12-25 00:45:00",29.9,"A","UTC","USGS",2250030,0.23,"A","UTC"
"1949",1949,"USGS",2250030,"2014-12-25 01:00:00",47.4,"A","UTC","USGS",2250030,0.21,"A","UTC"
"1950",1950,"USGS",2250030,"2014-12-25 01:15:00",43.8,"A","UTC","USGS",2250030,0.2,"A","UTC"
"1951",1951,"USGS",2250030,"2014-12-25 01:30:00",40.3,"A","UTC","USGS",2250030,0.21,"A","UTC"
"1952",1952,"USGS",2250030,"2014-12-25 01:45:00",16,"A","UTC","USGS",2250030,0.2,"A","UTC"
"1953",1953,"USGS",2250030,"2014-12-25 02:00:00",40.5,"A","UTC","USGS",2250030,0.21,"A","UTC"
"1954",1954,"USGS",2250030,"2014-12-25 02:15:00",23.1,"A","UTC","USGS",2250030,0.2,"A","UTC"
"1955",1955,"USGS",2250030,"2014-12-25 02:30:00",16.2,"A","UTC","USGS",2250030,0.21,"A","UTC"
"1956",1956,"USGS",2250030,"2014-12-25 02:45:00",34,"A","UTC","USGS",2250030,0.2,"A","UTC"
"1957",1957,"USGS",2250030,"2014-12-25 03:00:00",51.6,"A","UTC","USGS",2250030,0.21,"A","UTC"
"1958",1958,"USGS",2250030,"2014-12-25 03:15:00",44.5,"A","UTC","USGS",2250030,0.2,"A","UTC"
"1959",1959,"USGS",2250030,"2014-12-25 03:30:00",47.9,"A","UTC","USGS",2250030,0.22,"A","UTC"
"1960",1960,"USGS",2250030,"2014-12-25 03:45:00",30.3,"A","UTC","USGS",2250030,0.2,"A","UTC"
"1961",1961,"USGS",2250030,"2014-12-25 04:00:00",40.9,"A","UTC","USGS",2250030,0.2,"A","UTC"
"1962",1962,"USGS",2250030,"2014-12-25 04:15:00",30.4,"A","UTC","USGS",2250030,0.2,"A","UTC"
"1963",1963,"USGS",2250030,"2014-12-25 04:30:00",30.4,"A","UTC","USGS",2250030,0.19,"A","UTC"
"1964",1964,"USGS",2250030,"2014-12-25 04:45:00",51.6,"A","UTC","USGS",2250030,0.19,"A","UTC"
"1965",1965,"USGS",2250030,"2014-12-25 05:00:00",37.5,"A","UTC","USGS",2250030,0.2,"A","UTC"
"1966",1966,"USGS",2250030,"2014-12-25 05:15:00",37.7,"A","UTC","USGS",2250030,0.22,"A","UTC"
"1967",1967,"USGS",2250030,"2014-12-25 05:30:00",34.3,"A","UTC","USGS",2250030,0.22,"A","UTC"
"1968",1968,"USGS",2250030,"2014-12-25 05:45:00",59.4,"A","UTC","USGS",2250030,0.21,"A","UTC"
"1969",1969,"USGS",2250030,"2014-12-25 06:00:00",-16.1,"A","UTC","USGS",2250030,0.23,"A","UTC"
"1970",1970,"USGS",2250030,"2014-12-25 06:15:00",45.8,"A","UTC","USGS",2250030,0.24,"A","UTC"
"1971",1971,"USGS",2250030,"2014-12-25 06:30:00",31.1,"A","UTC","USGS",2250030,0.21,"A","UTC"
"1972",1972,"USGS",2250030,"2014-12-25 06:45:00",20.3,"A","UTC","USGS",2250030,0.22,"A","UTC"
"1973",1973,"USGS",2250030,"2014-12-25 07:00:00",53,"A","UTC","USGS",2250030,0.2,"A","UTC"
"1974",1974,"USGS",2250030,"2014-12-25 07:15:00",60.2,"A","UTC","USGS",2250030,0.22,"A","UTC"
"1975",1975,"USGS",2250030,"2014-12-25 07:30:00",53,"A","UTC","USGS",2250030,0.21,"A","UTC"
"1976",1976,"USGS",2250030,"2014-12-25 07:45:00",38.4,"A","UTC","USGS",2250030,0.21,"A","UTC"
"1977",1977,"USGS",2250030,"2014-12-25 08:00:00",34.9,"A","UTC","USGS",2250030,0.23,"A","UTC"
"1978",1978,"USGS",2250030,"2014-12-25 08:15:00",42.2,"A","UTC","USGS",2250030,0.19,"A","UTC"
"1979",1979,"USGS",2250030,"2014-12-25 08:30:00",38.5,"A","UTC","USGS",2250030,0.22,"A","UTC"
"1980",1980,"USGS",2250030,"2014-12-25 08:45:00",49.3,"A","UTC","USGS",2250030,0.2,"A","UTC"
"1981",1981,"USGS",2250030,"2014-12-25 09:00:00",49.2,"A","UTC","USGS",2250030,0.21,"A","UTC"
"1982",1982,"USGS",2250030,"2014-12-25 09:15:00",41.9,"A","UTC","USGS",2250030,0.22,"A","UTC"
"1983",1983,"USGS",2250030,"2014-12-25 09:30:00",31,"A","UTC","USGS",2250030,0.21,"A","UTC"
"1984",1984,"USGS",2250030,"2014-12-25 09:45:00",38.4,"A","UTC","USGS",2250030,0.22,"A","UTC"
"1985",1985,"USGS",2250030,"2014-12-25 10:00:00",45.5,"A","UTC","USGS",2250030,0.21,"A","UTC"
"1986",1986,"USGS",2250030,"2014-12-25 10:15:00",38.4,"A","UTC","USGS",2250030,0.22,"A","UTC"
"1987",1987,"USGS",2250030,"2014-12-25 10:30:00",45.6,"A","UTC","USGS",2250030,0.22,"A","UTC"
"1988",1988,"USGS",2250030,"2014-12-25 10:45:00",27.5,"A","UTC","USGS",2250030,0.22,"A","UTC"
"1989",1989,"USGS",2250030,"2014-12-25 11:00:00",45.6,"A","UTC","USGS",2250030,0.22,"A","UTC"
"1990",1990,"USGS",2250030,"2014-12-25 11:15:00",45.5,"A","UTC","USGS",2250030,0.22,"A","UTC"
"1991",1991,"USGS",2250030,"2014-12-25 11:30:00",63.6,"A","UTC","USGS",2250030,0.25,"A","UTC"
"1992",1992,"USGS",2250030,"2014-12-25 11:45:00",34.6,"A","UTC","USGS",2250030,0.23,"A","UTC"
"1993",1993,"USGS",2250030,"2014-12-25 12:00:00",23.8,"A","UTC","USGS",2250030,0.25,"A","UTC"
"1994",1994,"USGS",2250030,"2014-12-25 12:15:00",34.7,"A","UTC","USGS",2250030,0.24,"A","UTC"
"1995",1995,"USGS",2250030,"2014-12-25 12:30:00",42,"A","UTC","USGS",2250030,0.25,"A","UTC"
"1996",1996,"USGS",2250030,"2014-12-25 12:45:00",38.4,"A","UTC","USGS",2250030,0.23,"A","UTC"
"1997",1997,"USGS",2250030,"2014-12-25 13:00:00",34.8,"A","UTC","USGS",2250030,0.25,"A","UTC"
"1998",1998,"USGS",2250030,"2014-12-25 13:15:00",42,"A","UTC","USGS",2250030,0.24,"A","UTC"
"1999",1999,"USGS",2250030,"2014-12-25 13:30:00",42.1,"A","UTC","USGS",2250030,0.25,"A","UTC"
"2000",2000,"USGS",2250030,"2014-12-25 13:45:00",60.2,"A","UTC","USGS",2250030,0.24,"A","UTC"
"2001",2001,"USGS",2250030,"2014-12-25 14:00:00",42,"A","UTC","USGS",2250030,0.22,"A","UTC"
"2002",2002,"USGS",2250030,"2014-12-25 14:15:00",34.8,"A","UTC","USGS",2250030,0.24,"A","UTC"
"2003",2003,"USGS",2250030,"2014-12-25 14:30:00",38.5,"A","UTC","USGS",2250030,0.25,"A","UTC"
"2004",2004,"USGS",2250030,"2014-12-25 14:45:00",53.1,"A","UTC","USGS",2250030,0.25,"A","UTC"
"2005",2005,"USGS",2250030,"2014-12-25 15:00:00",38.5,"A","UTC","USGS",2250030,0.27,"A","UTC"
"2006",2006,"USGS",2250030,"2014-12-25 15:15:00",35,"A","UTC","USGS",2250030,0.25,"A","UTC"
"2007",2007,"USGS",2250030,"2014-12-25 15:30:00",67.8,"A","UTC","USGS",2250030,0.28,"A","UTC"
"2008",2008,"USGS",2250030,"2014-12-25 15:45:00",20.4,"A","UTC","USGS",2250030,0.25,"A","UTC"
"2009",2009,"USGS",2250030,"2014-12-25 16:00:00",24.2,"A","UTC","USGS",2250030,0.24,"A","UTC"
"2010",2010,"USGS",2250030,"2014-12-25 16:15:00",35.2,"A","UTC","USGS",2250030,0.24,"A","UTC"
"2011",2011,"USGS",2250030,"2014-12-25 16:30:00",46.3,"A","UTC","USGS",2250030,0.25,"A","UTC"
"2012",2012,"USGS",2250030,"2014-12-25 16:45:00",49.9,"A","UTC","USGS",2250030,0.28,"A","UTC"
"2013",2013,"USGS",2250030,"2014-12-25 17:00:00",20.5,"A","UTC","USGS",2250030,0.26,"A","UTC"
"2014",2014,"USGS",2250030,"2014-12-25 17:15:00",50.2,"A","UTC","USGS",2250030,0.25,"A","UTC"
"2015",2015,"USGS",2250030,"2014-12-25 17:30:00",42.8,"A","UTC","USGS",2250030,0.27,"A","UTC"
"2016",2016,"USGS",2250030,"2014-12-25 17:45:00",20.7,"A","UTC","USGS",2250030,0.27,"A","UTC"
"2017",2017,"USGS",2250030,"2014-12-25 18:00:00",46.7,"A","UTC","USGS",2250030,0.27,"A","UTC"
"2018",2018,"USGS",2250030,"2014-12-25 18:15:00",54.1,"A","UTC","USGS",2250030,0.26,"A","UTC"
"2019",2019,"USGS",2250030,"2014-12-25 18:30:00",46.7,"A","UTC","USGS",2250030,0.28,"A","UTC"
"2020",2020,"USGS",2250030,"2014-12-25 18:45:00",24.4,"A","UTC","USGS",2250030,0.24,"A","UTC"
"2021",2021,"USGS",2250030,"2014-12-25 19:00:00",35.7,"A","UTC","USGS",2250030,0.27,"A","UTC"
"2022",2022,"USGS",2250030,"2014-12-25 19:15:00",43.2,"A","UTC","USGS",2250030,0.27,"A","UTC"
